"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"11445";"1050010";"1016010";"PV27  ";"2016JJ00";"   763.8";"      58";"    33.6";"    29.3";"    53.7";"    46.3";"       6";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      17"
"11446";"1050010";"1016010";"PV27  ";"2017JJ00";"   768.6";"      58";"    35.0";"    30.2";"    56.0";"    47.7";"       6";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      17"
"11447";"1050010";"1016010";"PV27  ";"2018JJ00";"   775.5";"      58";"    35.4";"    30.6";"    57.8";"    49.2";"       6";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      17"
"11448";"1050010";"1016010";"PV27  ";"2019JJ00";"   781.8";"      58";"    38.5";"    32.2";"    62.9";"    51.8";"       6";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      17"
"11449";"1050010";"1016010";"PV27  ";"2020JJ00";"   789.4";"      58";"    38.7";"    33.5";"    63.3";"    53.9";"       6";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      17"
"11450";"1050010";"1016010";"PV27  ";"2021JJ00";"   794.5";"      58";"    40.7";"    35.1";"    66.5";"    56.4";"       6";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      18"
"11451";"1050010";"1016010";"PV27  ";"2022JJ00";"   797.9";"      58";"    43.2";"    37.2";"    70.6";"    59.8";"       6";"       6";"       6";"       8";"       9";"      10";"      11";"      12";"      14";"      18"
"11452";"1050010";"1016010";"PV27  ";"2023JJ00";"   805.3";"      57";"    46.6";"    40.1";"    76.0";"    64.3";"       7";"       6";"       6";"       8";"       9";"      10";"      11";"      12";"      14";"      18"
"11453";"1050010";"1016010";"PV28  ";"2011JJ00";"   975.9";"      62";"    28.9";"    25.6";"    46.3";"    40.8";"       6";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11454";"1050010";"1016010";"PV28  ";"2012JJ00";"   980.1";"      62";"    29.0";"    25.8";"    46.4";"    41.0";"       6";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11455";"1050010";"1016010";"PV28  ";"2013JJ00";"   983.7";"      62";"    29.1";"    26.0";"    46.6";"    41.3";"       6";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11456";"1050010";"1016010";"PV28  ";"2014JJ00";"   989.3";"      62";"    30.8";"    26.7";"    49.4";"    42.5";"       7";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11457";"1050010";"1016010";"PV28  ";"2015JJ00";"   993.1";"      61";"    30.5";"    27.3";"    48.8";"    43.3";"       6";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11458";"1050010";"1016010";"PV28  ";"2016JJ00";"   998.5";"      61";"    31.7";"    28.4";"    50.8";"    44.9";"       6";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11459";"1050010";"1016010";"PV28  ";"2017JJ00";"  1004.3";"      61";"    33.0";"    29.1";"    53.0";"    46.2";"       6";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11460";"1050010";"1016010";"PV28  ";"2018JJ00";"  1012.0";"      61";"    33.1";"    29.6";"    54.2";"    47.7";"       6";"       8";"       8";"       8";"       9";"      10";"      11";"      12";"      13";"      14"
"11461";"1050010";"1016010";"PV28  ";"2019JJ00";"  1018.4";"      61";"    36.0";"    31.2";"    58.9";"    50.2";"       6";"       8";"       8";"       9";"       9";"      10";"      11";"      12";"      13";"      14"
"11462";"1050010";"1016010";"PV28  ";"2020JJ00";"  1025.6";"      61";"    36.3";"    32.5";"    59.7";"    52.5";"       6";"       8";"       8";"       8";"       9";"      10";"      11";"      12";"      13";"      15"
"11463";"1050010";"1016010";"PV28  ";"2021JJ00";"  1033.0";"      61";"    37.9";"    34.0";"    62.1";"    54.8";"       6";"       7";"       7";"       9";"       9";"      10";"      11";"      12";"      14";"      14"
"11464";"1050010";"1016010";"PV28  ";"2022JJ00";"  1037.2";"      60";"    40.3";"    36.0";"    66.0";"    58.0";"       7";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      15"
"11465";"1050010";"1016010";"PV28  ";"2023JJ00";"  1044.7";"      60";"    43.4";"    38.9";"    71.2";"    62.5";"       7";"       7";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      15"
"11466";"1050010";"1016010";"PV29  ";"2011JJ00";"   112.4";"      67";"    27.8";"    25.3";"    44.1";"    39.7";"       4";"       6";"       8";"      10";"      11";"      12";"      12";"      13";"      12";"      11"
"11467";"1050010";"1016010";"PV29  ";"2012JJ00";"   112.2";"      67";"    27.9";"    25.5";"    44.3";"    40.1";"       4";"       6";"       8";"      10";"      11";"      12";"      13";"      13";"      13";"      11"
"11468";"1050010";"1016010";"PV29  ";"2013JJ00";"   112.2";"      66";"    28.3";"    25.8";"    44.8";"    40.5";"       4";"       6";"       8";"      10";"      11";"      12";"      12";"      13";"      13";"      11"
"11469";"1050010";"1016010";"PV29  ";"2014JJ00";"   112.0";"      66";"    29.8";"    26.6";"    47.1";"    41.7";"       4";"       6";"       8";"      10";"      11";"      12";"      12";"      13";"      13";"      11"
"11470";"1050010";"1016010";"PV29  ";"2015JJ00";"   111.9";"      66";"    29.5";"    27.0";"    46.7";"    42.4";"       4";"       6";"       8";"      10";"      11";"      12";"      13";"      13";"      13";"      11"
"11471";"1050010";"1016010";"PV29  ";"2016JJ00";"   111.8";"      65";"    30.6";"    28.0";"    48.5";"    43.8";"       4";"       6";"       8";"      10";"      11";"      12";"      12";"      13";"      12";"      11"
"11472";"1050010";"1016010";"PV29  ";"2017JJ00";"   111.6";"      65";"    31.6";"    28.7";"    50.2";"    44.8";"       4";"       6";"       8";"      10";"      11";"      12";"      12";"      13";"      12";"      11"
"11473";"1050010";"1016010";"PV29  ";"2018JJ00";"   111.7";"      65";"    31.7";"    29.0";"    51.2";"    46.1";"       5";"       6";"       8";"      10";"      11";"      12";"      12";"      12";"      12";"      11"
"11474";"1050010";"1016010";"PV29  ";"2019JJ00";"   111.9";"      64";"    34.0";"    30.4";"    55.0";"    48.3";"       4";"       6";"       8";"      10";"      11";"      12";"      12";"      12";"      13";"      11"
"11475";"1050010";"1016010";"PV29  ";"2020JJ00";"   112.0";"      64";"    34.5";"    31.7";"    56.0";"    50.3";"       4";"       6";"       8";"      10";"      11";"      12";"      13";"      12";"      13";"      11"
"11476";"1050010";"1016010";"PV29  ";"2021JJ00";"   112.3";"      64";"    36.3";"    33.1";"    58.8";"    52.5";"       4";"       6";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      11"
"11477";"1050010";"1016010";"PV29  ";"2022JJ00";"   112.4";"      63";"    38.1";"    34.9";"    61.7";"    55.2";"       5";"       6";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      11"
"11478";"1050010";"1016010";"PV29  ";"2023JJ00";"   113.1";"      63";"    40.9";"    37.5";"    66.1";"    59.3";"       5";"       6";"       8";"      10";"      11";"      12";"      12";"      12";"      12";"      11"
"11479";"1050010";"1016010";"PV30  ";"2011JJ00";"   714.6";"      68";"    28.5";"    25.8";"    45.9";"    41.1";"       4";"       6";"       8";"       9";"      11";"      11";"      12";"      13";"      13";"      13"
"11480";"1050010";"1016010";"PV30  ";"2012JJ00";"   716.7";"      67";"    28.8";"    26.0";"    46.2";"    41.4";"       4";"       6";"       8";"       9";"      11";"      11";"      12";"      13";"      13";"      13"
"11481";"1050010";"1016010";"PV30  ";"2013JJ00";"   719.3";"      67";"    29.0";"    26.2";"    46.6";"    41.8";"       4";"       6";"       8";"       9";"      11";"      11";"      12";"      13";"      13";"      13"
"11482";"1050010";"1016010";"PV30  ";"2014JJ00";"   722.5";"      67";"    30.7";"    27.1";"    49.2";"    43.0";"       5";"       6";"       8";"       9";"      11";"      11";"      12";"      13";"      13";"      13"
"11483";"1050010";"1016010";"PV30  ";"2015JJ00";"   723.8";"      66";"    30.4";"    27.6";"    48.7";"    43.8";"       4";"       6";"       7";"       9";"      11";"      11";"      12";"      13";"      13";"      13"
"11484";"1050010";"1016010";"PV30  ";"2016JJ00";"   726.5";"      66";"    31.7";"    28.8";"    50.9";"    45.6";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"11485";"1050010";"1016010";"PV30  ";"2017JJ00";"   729.6";"      66";"    33.0";"    29.6";"    53.0";"    46.9";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"11486";"1050010";"1016010";"PV30  ";"2018JJ00";"   733.6";"      65";"    33.2";"    30.0";"    54.3";"    48.3";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"11487";"1050010";"1016010";"PV30  ";"2019JJ00";"   737.8";"      65";"    35.9";"    31.6";"    58.8";"    50.7";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"11488";"1050010";"1016010";"PV30  ";"2020JJ00";"   743.0";"      65";"    36.2";"    32.8";"    59.3";"    52.8";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"11489";"1050010";"1016010";"PV30  ";"2021JJ00";"   746.9";"      65";"    38.0";"    34.4";"    62.1";"    55.3";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"11490";"1050010";"1016010";"PV30  ";"2022JJ00";"   750.5";"      64";"    40.2";"    36.4";"    65.6";"    58.4";"       5";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"11491";"1050010";"1016010";"PV30  ";"2023JJ00";"   756.5";"      64";"    43.4";"    39.3";"    70.9";"    62.9";"       5";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      14"
"11492";"1050010";"1016010";"PV31  ";"2011JJ00";"   332.8";"      66";"    26.9";"    24.5";"    42.5";"    38.4";"       5";"       7";"       9";"      11";"      12";"      12";"      12";"      12";"      11";"      10"
"11493";"1050010";"1016010";"PV31  ";"2012JJ00";"   332.5";"      66";"    27.2";"    24.7";"    43.0";"    38.7";"       5";"       7";"       9";"      11";"      12";"      12";"      12";"      12";"      11";"      10"
"11494";"1050010";"1016010";"PV31  ";"2013JJ00";"   331.6";"      65";"    27.3";"    24.9";"    43.1";"    39.0";"       5";"       7";"       9";"      11";"      12";"      12";"      12";"      12";"      11";"      10"
"11495";"1050010";"1016010";"PV31  ";"2014JJ00";"   331.6";"      65";"    28.6";"    25.7";"    45.1";"    40.1";"       5";"       7";"       9";"      10";"      12";"      12";"      12";"      12";"      12";"      10"
"11496";"1050010";"1016010";"PV31  ";"2015JJ00";"   330.2";"      65";"    28.6";"    26.2";"    45.1";"    40.8";"       5";"       7";"       9";"      10";"      12";"      12";"      12";"      12";"      12";"      10"
"11497";"1050010";"1016010";"PV31  ";"2016JJ00";"   329.2";"      64";"    29.8";"    27.3";"    46.9";"    42.4";"       5";"       7";"       9";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"11498";"1050010";"1016010";"PV31  ";"2017JJ00";"   328.7";"      64";"    30.9";"    28.1";"    48.6";"    43.5";"       5";"       7";"       8";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"11499";"1050010";"1016010";"PV31  ";"2018JJ00";"   328.5";"      64";"    31.0";"    28.4";"    49.7";"    44.7";"       5";"       7";"       9";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"11500";"1050010";"1016010";"PV31  ";"2019JJ00";"   328.0";"      63";"    33.2";"    29.8";"    53.3";"    46.9";"       5";"       7";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      10"
"11501";"1050010";"1016010";"PV31  ";"2020JJ00";"   327.8";"      63";"    33.8";"    31.0";"    54.3";"    48.8";"       5";"       7";"       9";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"11502";"1050010";"1016010";"PV31  ";"2021JJ00";"   327.7";"      63";"    35.2";"    32.3";"    56.5";"    50.7";"       5";"       7";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      10"
"11503";"1050010";"1016010";"PV31  ";"2022JJ00";"   327.6";"      62";"    37.2";"    34.1";"    59.6";"    53.5";"       5";"       7";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      10"
"11504";"1050010";"1016010";"PV31  ";"2023JJ00";"   328.5";"      61";"    40.1";"    36.9";"    64.2";"    57.7";"       5";"       8";"       8";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"16926";"1050010";"1050190";"NL01  ";"2011JJ00";"   472.2";"       6";"    20.5";"    18.3";"    30.0";"    26.6";"      15";"      20";"      13";"      12";"       9";"       8";"       7";"       6";"       5";"       4"
"16927";"1050010";"1050190";"NL01  ";"2012JJ00";"   485.9";"       7";"    20.6";"    18.2";"    30.1";"    26.6";"      15";"      21";"      13";"      11";"      10";"       8";"       7";"       6";"       5";"       4"
"16928";"1050010";"1050190";"NL01  ";"2013JJ00";"   496.9";"       7";"    20.7";"    18.3";"    30.3";"    26.7";"      15";"      21";"      13";"      11";"       9";"       8";"       7";"       6";"       5";"       4"
"16929";"1050010";"1050190";"NL01  ";"2014JJ00";"   510.9";"       7";"    21.5";"    18.8";"    31.4";"    27.3";"      15";"      21";"      12";"      11";"      10";"       8";"       7";"       6";"       5";"       4"
"16930";"1050010";"1050190";"NL01  ";"2015JJ00";"   518.2";"       7";"    21.9";"    19.5";"    31.9";"    28.4";"      14";"      20";"      12";"      13";"      10";"       9";"       7";"       6";"       5";"       4"
"16931";"1050010";"1050190";"NL01  ";"2016JJ00";"   531.0";"       7";"    22.8";"    20.4";"    33.3";"    29.7";"      14";"      20";"      11";"      13";"      11";"       9";"       7";"       6";"       5";"       4"
"16932";"1050010";"1050190";"NL01  ";"2017JJ00";"   534.5";"       7";"    23.6";"    21.1";"    34.6";"    30.7";"      13";"      19";"      11";"      14";"      11";"       9";"       8";"       6";"       5";"       4"
"16933";"1050010";"1050190";"NL01  ";"2018JJ00";"   544.8";"       7";"    24.1";"    21.7";"    35.7";"    31.8";"      13";"      19";"      12";"      14";"      11";"       9";"       8";"       6";"       5";"       4"
"16934";"1050010";"1050190";"NL01  ";"2019JJ00";"   554.8";"       7";"    25.7";"    22.7";"    38.1";"    33.4";"      13";"      18";"      11";"      14";"      11";"       9";"       8";"       7";"       5";"       4"
"16935";"1050010";"1050190";"NL01  ";"2020JJ00";"   562.0";"       7";"    26.5";"    23.7";"    39.4";"    34.8";"      13";"      18";"      12";"      14";"      11";"       9";"       8";"       7";"       5";"       4"
"16936";"1050010";"1050190";"NL01  ";"2021JJ00";"   566.3";"       7";"    27.8";"    24.8";"    41.3";"    36.5";"      13";"      17";"      12";"      14";"      11";"       9";"       8";"       7";"       5";"       4"
